Time,Accel Position,Boost,Coolant Temp,Gear Position,Intake Temp,Man Abs Press,RPM,Req Torque,Vehicle Speed
362.734,11.0,-29.30,90,6,34,70.12,3208,84.52,130
362.810,11.4,-29.23,90,6,34,70.81,3206,84.52,130
362.882,11.4,-28.54,90,6,34,71.43,3206,84.52,130
362.969,11.4,-28.34,90,6,34,71.71,3204,84.53,130
363.034,11.4,-28.27,90,6,34,71.71,3204,84.53,130
363.104,11.4,-28.48,90,6,34,71.71,3208,87.96,130
363.192,11.8,-28.54,90,6,34,71.22,3204,87.95,130
363.259,11.8,-27.92,90,6,34,72.12,3203,87.96,130
363.339,11.8,-27.30,90,6,34,72.81,3204,87.96,130
363.415,11.8,-27.10,90,6,34,72.81,3203,87.97,130
363.481,11.8,-27.23,90,6,34,72.67,3203,87.97,130
363.569,11.8,-27.37,90,6,34,72.81,3202,87.97,130
363.631,11.8,-26.96,90,6,34,72.81,3204,91.47,130
363.711,11.8,-26.89,90,6,34,73.08,3199,87.98,130
363.788,11.8,-26.75,90,6,34,73.36,3200,91.42,130
363.861,11.8,-26.89,90,6,34,73.36,3220,91.41,130
363.939,11.8,-26.13,90,6,34,73.43,3220,91.42,130
364.015,11.8,-25.65,90,6,34,74.39,3219,91.42,130
364.079,11.8,-25.58,90,6,34,74.53,3218,91.42,130
364.161,11.8,-25.51,90,6,34,74.53,3218,91.50,130
364.237,11.8,-25.58,90,6,34,74.95,3217,84.56,130
364.310,11.4,-26.82,90,6,34,73.57,3218,81.13,130
364.399,11.4,-26.89,90,6,34,72.95,3217,81.13,130
364.462,11.4,-27.44,90,6,34,72.39,3216,88.00,130
364.529,11.8,-27.72,90,6,34,72.26,3218,91.44,130
364.616,11.8,-26.41,90,6,34,73.57,3215,84.57,130
364.680,11.0,-25.99,90,6,34,74.53,3215,77.71,130
364.770,11.0,-27.44,90,6,34,73.08,3214,74.34,130
364.832,10.2,-28.75,90,6,34,71.71,3212,67.41,130
364.919,10.2,-30.34,90,6,34,69.43,3213,63.98,130
364.983,9.8,-31.10,90,6,34,68.67,3211,63.98,130
365.072,10.2,-32.06,90,6,34,67.84,3210,67.43,130
365.136,10.2,-32.54,90,6,34,67.57,3209,67.37,130
365.215,10.6,-32.54,90,6,34,67.22,3209,70.87,130
365.291,10.6,-31.58,90,6,34,67.84,3208,70.93,130
365.355,10.2,-31.16,90,6,34,68.95,3208,67.44,130
365.446,9.8,-31.58,90,6,34,68.40,3203,64.03,130
365.512,10.2,-32.54,90,6,34,67.71,3206,67.48,130
365.579,11.0,-33.09,90,6,34,67.22,3206,81.24,130
365.669,11.0,-31.44,90,6,34,67.36,3205,81.23,130
365.748,11.0,-29.85,90,6,34,70.40,3205,77.79,130
365.821,10.6,-29.65,90,6,34,70.40,3203,70.92,130
365.899,10.6,-30.20,90,6,34,69.84,3201,70.93,130
365.954,10.6,-31.51,90,6,34,68.67,3200,74.39,130
366.043,11.0,-31.92,90,6,34,67.98,3201,77.84,130
366.108,11.0,-31.16,90,6,34,68.67,3198,77.85,130
366.198,11.0,-30.06,90,6,34,69.98,3198,84.74,130
366.262,11.4,-29.58,90,6,34,70.53,3200,84.74,130
366.329,11.4,-28.82,90,6,34,71.22,3198,81.30,130
366.417,10.6,-28.68,90,6,34,71.57,3198,74.48,130
366.484,10.2,-29.30,90,6,34,71.22,3196,64.31,129
366.571,9.8,-31.44,90,6,34,69.57,3174,57.22,129
366.637,9.4,-33.85,90,6,34,65.71,3175,57.23,129
366.705,9.8,-34.75,90,6,34,65.09,3175,60.68,129
366.789,9.8,-34.61,90,6,34,65.36,3174,60.67,129
366.859,9.8,-35.03,90,6,34,65.22,3177,60.68,129
366.947,9.8,-36.20,90,6,34,64.53,3174,60.68,129
367.011,9.8,-36.96,90,6,34,63.22,3170,60.69,129
367.099,10.2,-37.51,90,6,35,62.54,3170,67.60,129
367.154,10.2,-36.47,90,6,35,63.57,3170,67.61,129
367.243,9.8,-35.78,90,6,35,64.26,3171,64.16,129
367.309,9.8,-36.47,90,6,35,63.71,3172,60.71,129
367.399,9.4,-36.68,90,6,35,63.22,3170,53.81,129
367.454,9.0,-38.06,90,6,35,61.71,3169,53.82,129
367.541,9.0,-38.96,90,6,35,60.26,3167,60.73,129
367.606,9.8,-39.37,90,6,35,60.67,3166,60.74,129
367.696,9.8,-38.13,90,6,35,61.43,3170,60.74,129
367.762,9.4,-37.51,90,6,35,61.98,3167,53.84,129
367.849,9.4,-37.65,90,6,35,62.54,3163,57.30,129
367.906,9.4,-38.61,90,6,35,60.95,3163,57.31,129
367.989,9.8,-38.82,90,6,35,61.23,3164,67.67,129
368.054,10.6,-37.30,90,6,35,62.67,3164,71.12,129
368.149,10.6,-36.13,90,6,35,63.57,3186,71.12,129
368.210,10.6,-35.44,90,6,35,64.40,3186,78.07,129
368.279,11.0,-34.89,90,6,35,64.95,3186,78.02,129
368.368,11.0,-34.34,90,6,35,65.71,3185,81.47,129
368.435,11.0,-33.03,90,6,35,66.95,3186,81.47,129
368.520,11.0,-32.61,90,6,35,67.22,3183,78.08,129
368.585,10.2,-32.68,90,6,35,67.57,3182,67.68,129
368.671,9.8,-34.75,90,6,35,65.57,3184,60.83,129
368.736,9.0,-36.13,90,6,35,64.53,3182,46.97,129
368.805,8.2,-38.20,90,6,35,60.81,3182,43.68,129
368.889,8.2,-40.95,90,6,35,58.81,3182,43.74,129
368.959,8.2,-42.82,90,6,35,57.23,3179,36.59,129
369.039,7.5,-43.78,90,6,35,56.12,3178,33.39,129
369.113,7.5,-45.30,90,6,35,55.57,3176,33.39,129
369.180,7.5,-46.54,90,6,35,53.57,3178,33.37,129
369.270,7.5,-47.30,90,6,35,52.68,3153,33.39,129
369.334,7.8,-47.71,90,6,35,52.26,3152,36.70,129
369.424,8.2,-46.88,90,6,35,52.95,3152,40.03,129
369.481,8.2,-45.57,90,6,35,54.26,3153,40.03,129
369.569,8.2,-45.30,90,6,35,54.81,3150,40.20,129
369.634,8.2,-45.30,90,6,35,54.95,3148,40.07,129
369.716,8.2,-45.37,90,6,35,54.81,3148,40.22,129
369.791,7.8,-45.57,90,6,35,54.54,3146,36.66,129
369.855,7.5,-45.92,90,6,35,54.26,3144,26.36,129
369.942,7.1,-47.99,90,6,35,52.95,3144,26.33,129
370.009,7.5,-49.99,90,6,35,50.68,3164,29.71,129
370.087,7.5,-49.71,90,6,35,50.54,3163,29.71,129
370.161,7.5,-49.44,90,6,35,50.54,3162,29.86,129
370.235,7.5,-49.23,90,6,35,50.81,3161,29.72,129
370.308,7.5,-49.16,90,6,35,50.81,3160,29.86,129
370.394,7.5,-49.50,90,6,35,50.81,3156,29.80,129
370.459,7.8,-49.50,90,6,35,50.54,3156,40.39,129
370.539,7.8,-48.75,90,6,35,51.71,3158,36.96,129
370.616,7.5,-47.30,90,6,35,52.68,3136,29.76,129
370.682,7.5,-48.68,90,6,35,51.30,3132,26.44,129
370.762,7.1,-49.92,90,6,35,50.54,3130,22.86,129
370.840,7.1,-51.85,90,6,35,48.68,3128,26.45,129
370.905,7.1,-52.95,90,6,35,46.95,3128,29.77,129
370.991,7.8,-52.26,90,6,35,47.85,3127,40.33,129
371.055,8.2,-50.75,90,6,35,49.44,3127,40.08,127
371.146,8.2,-48.81,90,6,35,51.23,3148,40.09,127
371.210,8.2,-48.40,90,6,35,51.23,3148,40.09,127
371.298,8.2,-48.40,90,6,35,51.43,3146,47.13,127
371.361,8.2,-47.64,90,6,35,51.99,3144,43.93,127
371.450,8.6,-46.88,90,6,35,52.95,3144,47.40,127
371.504,8.6,-46.68,90,6,35,53.43,3143,47.40,127
371.592,8.6,-46.19,90,6,35,53.57,3119,47.42,127
371.657,8.6,-46.06,90,6,35,53.85,3118,47.42,127
371.739,8.6,-45.99,90,6,35,54.12,3118,47.10,127
371.816,8.6,-46.06,90,6,35,53.85,3118,47.35,127
371.880,9.0,-46.06,90,6,35,54.12,3116,47.12,127
371.970,9.0,-45.92,90,6,35,54.12,3116,50.60,127
372.038,9.0,-45.78,90,6,35,54.26,3138,54.08,127
372.105,9.0,-44.54,90,6,35,55.23,3136,54.39,127
372.195,9.0,-43.85,90,6,35,55.85,3134,54.10,127
372.261,9.0,-43.64,90,6,35,56.40,3133,54.42,127
372.340,9.0,-43.71,90,6,35,56.12,3131,54.18,127
372.414,9.0,-43.64,90,6,35,56.40,3131,54.43,127
372.489,9.4,-43.57,90,6,35,56.54,3112,57.84,127
372.569,9.8,-43.23,90,6,35,56.40,3110,61.38,127
372.645,9.8,-42.06,90,6,35,57.23,3112,68.29,127
372.710,10.2,-40.54,90,6,35,59.43,3112,68.30,127
372.797,10.2,-39.71,90,6,35,60.40,3110,68.33,127
372.861,10.2,-39.16,90,6,35,60.81,3132,68.30,127
372.940,10.2,-38.89,90,6,35,60.81,3128,68.35,127
373.017,10.2,-38.89,90,6,35,60.95,3128,68.11,127
373.090,10.2,-38.61,90,6,35,61.29,3130,71.57,127
373.160,10.6,-37.99,90,6,35,61.98,3131,78.65,127
373.239,11.0,-37.02,90,6,35,63.09,3108,78.67,127
373.315,10.6,-36.13,90,6,35,63.57,3108,78.66,127
373.390,11.0,-36.34,90,6,35,63.71,3110,82.14,127
373.456,11.4,-35.58,90,6,35,64.40,3109,85.60,127
373.544,11.4,-34.27,90,6,35,65.09,3110,85.59,127
373.609,11.4,-33.51,90,6,35,66.67,3129,85.60,127
373.698,11.4,-33.23,90,6,35,66.67,3126,85.61,127
373.760,11.4,-32.82,90,6,35,67.22,3128,85.62,127
373.839,11.4,-32.82,90,6,35,67.36,3131,85.60,127
373.914,11.4,-32.68,90,6,35,67.09,3129,85.60,127
373.990,11.4,-32.61,90,6,35,67.36,3107,85.60,127
374.058,11.4,-32.61,90,6,35,67.36,3107,85.61,127
374.146,11.4,-32.34,90,6,35,67.43,3110,85.61,127
374.211,11.4,-32.34,90,6,35,67.71,3111,85.60,127
374.292,11.4,-32.06,90,6,35,67.57,3112,82.11,127
374.369,11.0,-31.92,90,6,35,67.84,3130,78.62,127
374.431,10.6,-33.03,90,6,35,66.53,3132,71.66,127
374.519,10.2,-34.61,90,6,35,65.09,3133,68.17,127
374.587,10.2,-35.65,90,6,35,64.26,3134,68.17,127
374.660,9.8,-36.06,90,6,35,63.85,3131,57.72,127
374.739,9.8,-37.58,90,6,35,62.81,3108,68.17,127
374.824,10.6,-37.92,90,6,35,61.98,3110,78.61,127
374.900,11.0,-36.27,90,6,35,64.26,3110,78.61,127
374.964,11.0,-34.89,90,6,35,65.43,3110,78.61,127
375.052,11.0,-34.27,90,6,35,65.71,3108,82.10,127
375.109,11.0,-33.85,90,6,35,66.12,3128,82.11,127
375.188,11.0,-33.03,90,6,35,66.67,3130,82.11,127
375.265,11.0,-32.82,90,6,35,67.09,3128,85.58,127
375.332,11.4,-32.68,90,6,35,67.36,3130,85.57,127
375.423,11.8,-32.34,90,6,35,67.71,3132,85.56,127
375.485,11.8,-31.51,90,6,35,68.67,3110,89.04,127
375.564,11.8,-31.16,90,6,35,68.95,3108,89.04,127
375.640,11.8,-30.13,90,6,35,69.36,3114,92.52,127
375.715,11.8,-29.72,90,6,35,69.98,3112,92.50,127
375.783,11.8,-28.82,90,6,35,70.95,3111,92.00,127
375.870,11.8,-28.20,90,6,35,71.71,3132,92.50,127
375.937,11.8,-27.92,90,6,35,71.98,3134,97.91,127
376.006,12.2,-27.44,90,6,35,71.84,3136,97.89,127
376.094,11.8,-26.06,90,6,35,73.43,3134,92.46,127
376.159,11.8,-25.99,90,6,35,73.84,3136,97.87,127
376.249,12.2,-26.27,90,6,35,73.98,3115,97.86,127
376.315,12.2,-25.72,90,6,35,74.26,3117,97.84,127
376.401,12.2,-25.44,90,6,35,74.53,3117,97.82,127
376.465,12.2,-25.23,90,6,35,75.08,3117,97.82,127
376.535,12.2,-24.27,90,6,35,75.43,3117,97.82,127
376.616,12.5,-24.41,90,6,35,75.43,3118,104.68,127
376.691,12.5,-24.41,90,6,35,76.12,3140,104.65,127
376.773,12.5,-22.89,90,6,35,77.08,3140,104.64,127
376.849,12.5,-22.06,90,6,35,77.98,3140,104.62,127
376.915,12.5,-21.72,90,6,35,78.26,3142,104.61,127
376.982,12.5,-21.51,90,6,35,78.39,3143,104.97,127
377.071,12.5,-21.10,90,6,35,79.22,3144,111.45,127
377.136,12.5,-19.51,90,6,35,80.53,3125,111.44,127
377.219,12.5,-19.44,90,6,35,80.53,3125,111.43,127
377.283,12.5,-19.93,90,6,35,79.84,3128,111.42,127
377.372,12.5,-18.68,90,6,35,80.94,3126,104.51,127
377.440,11.8,-17.86,90,6,35,81.84,3127,88.76,127
377.525,11.8,-22.55,90,6,35,76.39,3128,88.75,127
377.591,11.8,-25.10,90,6,34,74.53,3152,88.73,129
377.670,11.4,-25.72,90,6,34,74.26,3148,85.25,129
377.747,11.8,-26.06,90,6,34,73.84,3154,88.72,129
377.810,11.8,-26.13,90,6,34,73.57,3154,88.68,129
377.898,11.4,-26.41,90,6,34,73.70,3150,85.21,129
377.962,11.0,-26.48,90,6,34,73.43,3154,81.75,129
378.049,11.0,-27.23,90,6,34,72.67,3154,81.74,129
378.114,10.6,-28.48,90,6,34,71.57,3130,74.80,129
378.194,10.6,-29.65,90,6,34,70.26,3132,71.33,129
378.270,10.2,-30.68,90,6,34,69.57,3132,71.30,129
378.334,10.6,-31.16,90,6,34,69.09,3133,74.79,129
378.415,10.6,-31.51,90,6,34,68.81,3135,71.31,129
378.491,10.2,-31.51,90,6,34,68.53,3132,67.83,129
378.566,10.2,-31.85,90,6,34,68.40,3136,67.83,129
378.633,10.2,-31.72,90,6,34,68.40,3136,67.82,129
378.721,10.2,-30.96,90,6,35,68.67,3154,67.82,129
378.790,10.2,-30.75,90,6,35,69.43,3145,67.81,129
378.867,10.2,-30.75,90,6,35,69.36,3150,74.77,129
378.941,10.6,-30.20,90,6,35,69.57,3154,74.77,129
379.012,10.6,-29.72,90,6,35,70.26,3153,78.23,129
379.101,11.0,-29.30,90,6,35,70.67,3154,78.23,129
379.166,11.0,-28.75,90,6,35,70.95,3154,78.22,129
379.243,11.0,-28.41,90,6,35,71.43,3132,78.22,129
379.322,11.0,-28.48,90,6,35,71.43,3136,81.68,129
379.385,11.0,-28.06,90,6,35,71.84,3135,81.67,129
379.473,11.0,-27.79,90,6,35,71.84,3131,81.67,129
379.537,11.0,-27.37,90,6,35,72.26,3134,81.68,129
379.622,11.0,-27.30,90,6,35,72.81,3133,85.18,129
379.684,11.4,-27.37,90,6,35,72.53,3136,85.17,129
379.770,11.0,-27.30,90,6,35,72.53,3135,81.67,129
379.835,11.0,-27.03,90,6,35,72.81,3158,78.19,129
379.927,11.0,-27.30,90,6,35,72.53,3157,74.72,129
379.989,10.2,-27.99,90,6,35,72.26,3157,71.25,129
380.077,10.2,-28.96,90,6,35,71.43,3157,67.79,129
380.140,10.2,-29.99,90,6,35,69.84,3155,67.79,129
380.219,10.2,-30.47,90,6,35,69.57,3156,67.79,129
380.296,10.2,-30.47,90,6,35,69.22,3158,67.79,129
380.359,10.2,-31.30,90,6,35,69.09,3134,71.25,129
380.447,10.6,-31.23,90,6,35,68.95,3136,74.68,129
380.512,11.0,-30.06,90,6,35,70.53,3138,78.17,129
380.599,11.0,-28.89,90,6,35,71.22,3135,78.13,129
380.663,11.0,-28.96,90,6,35,70.95,3138,81.65,129
380.751,10.6,-28.06,90,6,35,71.84,3132,71.23,129
380.816,10.2,-28.48,90,6,35,72.12,3132,74.72,129
380.902,10.6,-29.58,90,6,35,70.81,3137,74.69,129
380.967,11.0,-29.72,90,6,35,70.53,3157,78.18,129
381.050,11.0,-28.89,90,6,35,71.43,3152,78.17,129
381.115,11.0,-28.48,90,6,35,71.43,3155,78.18,129
381.200,11.0,-28.34,90,6,35,71.57,3158,81.64,129
381.264,11.0,-28.41,90,6,35,71.57,3156,81.62,129
381.354,11.0,-27.92,90,6,35,71.84,3155,81.61,129
381.409,11.0,-27.51,90,6,35,72.26,3156,81.61,129
381.497,11.0,-27.58,90,6,35,72.26,3135,81.62,129
381.560,11.0,-27.58,90,6,35,72.39,3137,81.64,129
381.649,11.0,-27.92,90,6,35,72.53,3136,78.14,129
381.714,11.0,-28.48,90,6,35,71.57,3136,81.61,129
381.793,11.0,-28.13,90,6,35,71.36,3138,81.61,129
381.869,11.0,-27.65,90,6,35,72.26,3134,78.14,129
381.953,11.0,-27.99,90,6,35,72.12,3133,78.16,129
382.029,11.0,-27.92,90,6,35,72.12,3157,74.69,129
382.083,10.6,-28.41,90,6,35,71.57,3158,71.21,129
382.173,10.2,-29.10,90,6,35,70.95,3158,71.20,129
382.238,10.6,-29.92,90,6,35,70.40,3160,74.66,129
382.324,11.0,-30.27,90,6,35,69.84,3159,81.58,129
382.390,11.0,-29.23,90,6,35,71.08,3158,81.61,129
382.480,11.0,-28.06,90,6,35,71.84,3158,78.15,129
382.534,10.6,-28.20,90,6,35,72.12,3158,74.62,129
382.624,11.0,-29.10,90,6,35,71.43,3136,78.12,129
382.689,11.0,-29.16,90,6,35,70.81,3138,78.12,129
382.778,10.6,-28.82,90,6,35,71.22,3136,71.18,129
382.843,10.2,-28.82,90,6,35,71.22,3136,71.18,129
382.929,10.2,-30.06,90,6,35,69.84,3138,71.17,129
382.984,10.2,-30.82,90,6,35,69.57,3137,71.13,129
383.073,11.0,-31.10,90,6,35,68.95,3136,81.57,129
383.137,11.4,-29.10,90,6,35,71.43,3158,85.04,129
383.218,11.4,-27.65,90,6,35,72.53,3156,88.51,129
383.292,11.8,-27.17,90,6,35,72.81,3160,91.95,129
383.380,11.8,-25.99,90,6,35,73.84,3160,91.94,129
383.442,11.8,-25.03,90,6,35,74.81,3159,88.46,129
383.519,11.8,-25.23,90,6,35,75.08,3159,91.93,129
383.595,11.8,-25.72,90,6,35,74.53,3161,91.92,129
383.661,11.8,-25.17,90,6,35,74.81,3158,88.45,129
383.751,11.8,-25.17,90,6,35,74.81,3158,88.46,129
383.816,11.8,-25.58,90,6,35,74.53,3142,91.92,129
383.895,11.8,-25.51,90,6,35,74.26,3142,91.89,129
383.974,11.8,-24.41,90,6,35,75.22,3139,91.89,129
384.039,11.8,-23.99,90,6,35,75.84,3142,91.88,129
384.119,11.8,-23.99,90,6,35,75.84,3142,91.66,129
384.196,11.8,-23.72,90,6,35,76.26,3142,91.88,129
384.263,12.2,-24.34,90,6,35,75.70,3144,97.14,129
384.343,12.2,-22.89,90,6,35,76.39,3146,97.12,129
384.421,12.2,-22.13,90,6,35,77.57,3144,97.10,129
384.487,11.8,-21.58,90,6,35,78.12,3144,97.10,129
384.569,12.2,-21.86,90,6,35,78.12,3168,97.09,129
384.643,12.2,-21.86,90,6,35,77.98,3169,91.80,129
384.731,11.8,-21.79,90,6,35,78.12,3168,84.87,129
384.786,11.4,-24.06,90,6,35,76.81,3166,81.42,129
384.874,11.0,-25.17,90,6,35,74.53,3172,81.39,129
384.940,11.0,-25.79,90,6,35,74.12,3172,74.46,129
385.021,10.2,-26.75,90,6,35,72.95,3171,70.99,129
385.098,10.2,-28.41,90,6,35,71.57,3165,67.52,129
385.180,9.4,-29.65,90,6,35,70.95,3166,57.13,129
385.246,9.8,-33.09,90,6,35,68.26,3170,60.64,129
385.313,9.8,-34.75,90,6,35,65.09,3171,64.08,129
385.389,9.8,-34.61,90,6,35,65.57,3147,60.66,129
385.464,9.0,-34.96,90,6,35,65.09,3145,53.74,129
385.552,9.0,-36.68,90,6,35,63.85,3145,53.71,129
385.618,9.0,-38.13,90,6,35,62.40,3146,50.25,129
385.704,9.0,-39.02,90,6,35,61.23,3146,50.25,129
385.769,9.0,-39.44,90,6,35,60.40,3147,50.03,129
385.848,8.6,-40.06,90,6,35,59.98,3144,46.78,129
385.913,8.2,-40.47,90,6,35,59.43,3142,39.86,129
386.001,8.2,-42.54,90,6,35,57.71,3143,39.63,129
386.066,8.2,-43.71,90,6,35,56.81,3165,43.11,129
386.148,8.6,-44.26,90,6,35,55.85,3164,46.64,129
386.223,9.4,-43.30,90,6,35,57.23,3164,57.25,129
386.287,9.8,-40.89,90,6,35,59.09,3165,60.51,129
386.363,9.4,-39.09,90,6,35,60.81,3164,57.03,129
386.440,9.4,-38.82,90,6,35,61.29,3164,57.08,129
386.523,9.4,-39.37,90,6,35,60.81,3160,53.90,129
386.600,9.0,-39.58,90,6,35,60.40,3160,50.19,129
386.664,9.0,-40.61,90,6,35,59.09,3164,53.87,129
386.746,9.4,-41.16,90,6,35,58.81,3142,60.76,129
386.823,9.8,-40.54,90,6,35,59.29,3142,64.02,129
386.895,9.8,-38.68,90,6,35,60.95,3141,64.23,129
386.962,9.8,-37.92,90,6,35,61.85,3141,64.02,129
387.052,9.8,-37.71,90,6,35,62.12,3143,64.21,129
387.116,9.8,-37.65,90,6,35,62.26,3142,64.23,129
387.199,9.8,-37.71,90,6,35,62.26,3141,64.23,129
387.263,10.2,-38.20,90,6,35,61.85,3144,67.16,129
387.353,10.2,-38.47,90,6,35,61.23,3166,67.42,129
387.418,10.2,-38.20,90,6,35,61.57,3162,67.58,129
387.500,10.2,-37.99,90,6,35,61.85,3163,71.03,129
387.577,10.6,-37.78,90,6,35,62.26,3164,71.03,129
387.644,10.2,-37.37,90,6,35,62.67,3162,71.03,129
387.723,10.2,-37.37,90,6,35,62.67,3162,74.50,129
387.802,10.6,-37.09,90,6,35,62.81,3164,77.96,129
387.866,10.6,-36.34,90,6,35,63.57,3161,74.50,129
387.950,10.6,-35.78,90,6,35,63.98,3160,74.51,129
388.022,10.6,-35.65,90,6,35,64.26,3142,74.50,129
388.098,10.6,-35.85,90,6,35,63.98,3139,74.50,129
388.180,10.6,-35.65,90,6,35,64.12,3140,74.50,129
388.244,10.2,-35.78,90,6,35,64.40,3137,71.04,129
388.333,10.6,-35.92,90,6,35,64.26,3141,71.04,129
388.399,10.6,-36.34,90,6,35,63.85,3140,74.51,129
388.465,10.6,-36.34,90,6,35,63.57,3138,74.50,129
388.549,10.6,-36.06,90,6,35,63.98,3141,74.51,129
388.622,10.6,-36.06,90,6,35,64.40,3162,74.49,129
388.690,10.6,-35.65,90,6,35,64.26,3162,74.48,129
388.779,10.6,-35.16,90,6,35,64.40,3159,74.49,129
388.844,10.6,-35.16,90,6,35,65.09,3160,74.50,129
388.933,10.6,-34.96,90,6,35,64.81,3160,74.49,129
388.998,10.2,-35.30,90,6,35,64.67,3160,67.59,129
389.063,9.8,-36.27,90,6,35,64.26,3160,60.63,129
389.155,9.8,-37.85,90,6,35,62.67,3161,60.63,129
389.221,9.4,-38.82,90,6,35,61.09,3160,57.16,129
389.299,9.0,-39.37,90,6,35,60.40,3138,50.02,129
389.373,9.0,-40.89,90,6,35,59.09,3139,53.71,129
389.440,9.8,-42.33,90,6,35,57.85,3139,60.64,129
389.529,9.8,-40.95,90,6,35,58.12,3138,60.63,129
389.590,9.4,-39.71,90,6,35,59.71,3136,57.14,129
389.678,9.8,-39.37,90,6,35,60.40,3136,60.65,129
389.741,9.4,-39.37,90,6,35,60.40,3137,57.19,129
389.830,9.8,-39.78,90,6,35,60.12,3140,60.65,129
389.894,9.4,-40.47,90,6,35,59.57,3162,60.63,129
389.983,9.8,-40.33,90,6,35,59.57,3161,57.15,129
390.040,9.0,-40.13,90,6,35,59.71,3155,57.16,129
390.128,9.4,-40.33,90,6,35,59.57,3156,60.65,129
390.189,9.8,-40.54,90,6,35,59.43,3160,64.12,129
390.271,9.8,-40.20,90,6,35,59.71,3160,64.10,129
390.349,9.8,-39.02,90,6,35,60.67,3156,60.64,129
390.423,9.8,-39.02,90,6,35,61.23,3154,60.65,129
390.490,9.4,-39.58,90,6,35,60.81,3132,57.19,129
390.571,9.0,-39.99,90,6,35,59.85,3132,53.73,129
390.648,9.0,-41.30,90,6,35,58.67,3136,53.74,129
390.730,9.0,-41.99,90,6,35,57.98,3135,50.50,129
390.807,8.6,-42.20,90,6,35,57.71,3133,43.31,129
390.865,8.2,-43.57,90,6,35,57.23,3133,39.98,129
390.952,8.2,-45.57,90,6,35,55.23,3133,43.44,129
391.018,8.2,-45.92,90,6,35,54.12,3154,43.42,129
391.098,8.2,-45.85,90,6,35,54.12,3151,43.28,129
391.173,8.2,-45.64,90,6,35,54.26,3149,43.44,129
391.259,8.2,-45.57,90,6,35,54.54,3149,43.28,129
391.314,8.2,-45.71,90,6,35,54.26,3150,43.43,129
391.406,8.2,-45.71,90,6,35,54.26,3149,46.99,129
391.471,8.2,-45.92,90,6,35,54.12,3127,46.79,127
391.559,8.6,-45.64,90,6,35,54.26,3125,46.77,127
391.614,9.0,-45.30,90,6,35,54.68,3126,50.38,127
391.706,9.0,-44.47,90,6,35,54.81,3126,53.63,127
391.772,9.0,-43.37,90,6,35,56.12,3123,53.90,127
391.849,9.0,-42.82,90,6,35,56.95,3126,53.62,127
391.924,9.0,-42.68,90,6,35,57.23,3122,57.13,127
391.991,9.0,-42.54,90,6,35,57.43,3142,53.66,127
392.069,9.0,-42.54,90,6,35,57.23,3142,53.97,127
392.144,9.0,-42.54,90,6,35,57.43,3142,57.15,127
392.219,9.4,-42.75,90,6,35,57.43,3142,57.44,127
392.301,9.4,-42.33,90,6,35,57.85,3142,57.43,127
392.378,9.4,-41.64,90,6,35,58.40,3117,57.46,127
392.440,9.4,-41.71,90,6,35,58.26,3118,57.46,127
392.529,9.4,-41.64,90,6,35,58.26,3119,57.44,127
392.595,9.4,-41.71,90,6,35,58.81,3117,60.90,127
392.682,9.8,-41.16,90,6,35,58.67,3117,71.35,127
392.746,10.6,-39.23,90,6,35,61.43,3119,78.12,127
392.821,11.0,-37.78,90,6,35,62.54,3137,81.65,127
392.906,11.0,-36.40,90,6,35,63.71,3138,85.13,127
392.968,11.8,-34.96,90,6,35,64.95,3138,88.61,127
393.039,11.8,-33.51,90,6,35,66.40,3138,88.60,127
393.121,11.8,-32.96,90,6,35,66.67,3140,92.07,127
393.198,11.8,-31.92,90,6,35,68.26,3139,92.06,127
393.270,12.2,-30.68,90,6,35,69.36,3120,97.16,127
393.359,12.2,-29.65,90,6,35,70.12,3120,97.15,127
393.415,12.2,-28.06,90,6,35,71.57,3120,97.15,127
393.503,12.2,-27.23,90,6,35,72.26,3122,97.14,127
393.569,12.2,-27.51,90,6,35,72.67,3122,104.01,127
393.659,12.2,-27.03,90,6,35,73.36,3142,97.11,127
393.714,12.2,-25.51,90,6,35,74.53,3143,103.98,127
393.806,12.5,-25.72,90,6,35,73.98,3143,103.98,127
393.871,12.5,-24.89,90,6,35,74.67,3146,103.96,127
393.959,12.5,-23.86,90,6,35,75.84,3147,103.95,127
394.014,12.5,-23.30,90,6,35,76.53,3148,103.92,127
394.102,12.5,-23.17,90,6,35,77.08,3148,103.91,127
394.166,12.5,-22.89,90,6,35,77.08,3125,103.91,127
394.252,12.2,-22.48,90,6,35,77.36,3124,97.04,127
394.318,12.2,-24.55,90,6,35,76.39,3126,103.92,127
394.403,12.5,-24.13,90,6,35,74.81,3136,117.66,129
394.468,13.7,-20.96,90,6,35,80.81,3143,158.97,129
394.551,14.5,-12.96,90,6,35,88.80,3146,158.95,129
394.629,13.7,-5.52,90,6,35,94.53,3134,131.84,129
394.691,12.9,-9.93,90,6,35,90.67,3150,124.45,129
394.778,12.9,-12.69,90,6,35,87.84,3157,124.46,129
394.850,12.9,-13.03,90,6,35,87.08,3160,124.45,129
394.916,12.9,-11.79,90,6,35,88.53,3162,117.52,129
395.003,12.5,-12.34,90,6,34,87.43,3162,110.59,129
395.069,12.5,-14.20,90,6,34,85.84,3164,110.57,129
395.149,12.5,-15.10,90,6,34,85.36,3161,110.56,129
395.224,12.5,-15.24,90,6,34,84.81,3164,110.56,129
395.289,12.9,-15.03,90,6,34,84.94,3146,117.37,129
